pJx6LsuwVpKFV1Cn4np4j8gapoJtGqZfMdMk7nL1vnjfbXm,0,0,7000000
svppVyejWD7mfHy9ZiV8EQ65WYLuJRPM6qBCE2fnJnKRbd4,0,0,62230780000
sNVCDG9Kv3wJYVAhr9MFpoBAHLDteH5FPxNCuRZzXhDmov1,20887771831,0,0
sUJv3XV58LNGzhU6YyZdYh5388YDKcwZ6XoZZzZhxwYeQ6N,0,0,1351325110000
u3XJyN5CrK81SDg3CZFZU2dS2tEo6E8TGMNiyaCtUE749Ud,0,0,184731960000
rZCftdh7VfdptE5iWYrW2EZKDDYWb8Ad7c6ep3z7uhtgqKU,0,0,1692490100000
tpSzCWtHYjGvST9vLV1VPapQ466boXKDJLfh83muiiCjedi,0,0,790230060000
qUvFn9zWeNSEgGpkXR5tR2d6usa3MwPXHvChrNGiwgBSJz5,0,7305771360092012,7946294560000
tWTKqA4QyQShwtqekw8mTVuVF9umFMxZTt6yYyyiVw4EdJi,0,140883242198961,0
ochvc2u7cT7gcXh9TxVtDbK3mmTNmZgJyTYTmATKuhQX8s4,0,0,1656429690000
t4W6dsKicQHryKdnwJe5T8SxP387dMxU8sRRcNKgR2PJJqR,492734775159,0,675016550000
qJUziWpnML56ywkGoamm2LoXy8UpsTX6hGTS6tM6QnSm3mN,0,139019352804765,0
sLDSZNUXv1jkX78tHVaGviZpHjCkcUXkPkVPvsACFqyij7E,0,0,641105740000
sRbHN5SsN87HvWCZ7U2XGTyski2QPWXT6wrAMMBS3EjjnLm,0,142688840674559,0
qVKcv8BRsQtJt5BXKnYpy8sB9e48R6C9rdTc7gwdUyqMwxv,0,0,2703681570000
p5TZdX3jmbszSfav34My5VFBvpBwV55d9ucHRmpHZ2FN7n8,0,113856695421266,30000000000
tghTswBbkiMJuSiiXEe68H8Y8C8RMjTb9wPkwJPGcLcEMrZ,15052542649,0,0
tjJ7JgqjdY3hbDNor87K45ztZk3E4J7TBEMtdztHGrxK6U8,184950000,0,0
oVjEP86VB99ZRA5brLQTQaBzUgKHbSNSRnJo8zncTLCxEe8,0,0,6386210000
spZpFyaGkQu4vhDwFUu4xrrFrL49JS15HpdLwdNJ5yBL29Y,0,0,359523330000
rMEKztg1TB78mdbBrvDybyS684c7GuCYLDttcuY7sS5BtcD,0,0,150907198360000
qtgFL6qNPp2PMqu3ruxY6cyvn5Fzo9tf6ntVu5CABTAFkEj,0,93315441736860,677880000
pfsHaPGKJXSUXGPWujgbW7gyxG1mA2jqmtkrCoTfL9afmWB,0,140920521246762,0
t7HyVLBk8MAqkEikDnFeVnuKCjwH1M2pvGVyfzCkWD6n1US,0,0,3075049860000
qmmNufxeWaAV67vZW77PJgZ4RfpfUVqsF72KC9caM6N3MkL,6286901983134763,0,0
oxH4kWjEQovm5NuRjZVmYQARsFgaHD491CHcNPkZUorQov3,0,139517529337873,0
sGgT1bCh5sGBaK5LfzUmDWZbxUnRiqV2QK7oxNA4iixdamM,73028300871096,0,0
sbgXS6GHFFUZSQpkzVvPZXo32iXozfgKmypWW8JmCUkzM9y,645424928,1561346763686633,0
t6SsW546QShXrRCWQuCWtE1JnxHkkGkBgHcp187LWBRBg7f,200000000,0,7165630000
oygeeTN5wubeB64ceRcxqg9Ko5SSJtsgTrx5bYMHqnoHfsz,0,0,27143610000
qfafjDbA6UWEr4SSrsnia2dLBeykZW68hCM7S8JqbkP7e22,0,0,15907163680000
sZks3AfygUnZ1YGCfEwt7VcZzvpP7kg5ULEJNZu56foGRBD,158400000,0,0
s71RzUpncTDvP6ptcoCw7foJKcH9dbRgg9dZyPCiWpv28WB,0,1005531678137582,1069530610000
tQePowc13Huka67QXm6xE1F6QzCuLDRW48LnEJjHotUxnft,0,0,1104730970000
ptBs4vMpzphn9WEb3ioDRC5TyjGMDomGYQSfNAhbuy3Qx2x,9752358949,11268539385287,0
tNufnkWzwWV9NeAphu9eFExT9PYhF2YxibNqvMHALiDnf3q,0,141598748675350,0
r2gFyvbFuP5E1RkWFK6ka5VJk7pX9iCWYoSV3RgLfKbRcSj,183910000,0,0
rS9vBBgUBeiSYECjiRRcF24NsLz3qxarK9bMhxPf7vJJbYD,0,172473575604917,0
qCn7FRoNisFeCK3r73Cpt3u5saeCpMomjzSsn4zaysToRqC,0,314458889964805,2000005830000
ouTmSmaboTb9MovdXAxwdZnrKCPhbQa9jgzrMFzQpkHTY5t,0,46184891505732,150263130000
pJQznjtJPi2AUtovGt8ZReSa66TSP8CyytfBPCvEdNhqHiV,200199390000,0,0
qLkt3fJybHP9r7965YybYDfzHcLgyfMmbiWMBpKMAyQ6Wji,1000000000,0,36501460000
sEnfMWrBDemE53bkiXAkL2gVBCkmKLtczC2F9b8GVYP8Z6Q,0,0,21165890000
oiZVd7UcZWzy4TbmPruUdcRS5Zntu83Mqu8uHSj8SWRuUTi,0,139579511752488,0
qoD75idU7NiR33t39juQn2GRy2Jf8s1cuiUYZWP95BRcWxB,0,146495345223949,0
tNWSo2vK6YxJsdjxSCgdrkHka3oxGcwxGe7qd5QGVmc9BzE,158380000,0,0
sNp5PjKjGj75E2tUaMSbSKAx3vjhb4oDWzgxRkhcR8tKVJG,0,0,90535394659642
pamjdmm4cNmbMf3J9onktFK7fkCaibKGbZNDBhK1fZ1foUq,0,0,35486011470000
tF7VCWCpkjjr49K6mijXo8eMmpNceN6KCdNbN59b9Zy4HfY,0,0,19885300000
pfRp3QKrxAMzaCuKDHRADviqbTqNdnbf1hvn9WLAdTGs7Nz,0,0,30061740000
pajhADSsUSqhARhv6udoL4L5v2uphiXdC8H17cJxLUmzxka,0,0,13030724310000
sPHaUmBx22Ew1zLzm6UV4BPdEMCMpXALgrphPKC6Er2KeyL,0,129893178016893,0
qV6BMz7xxb5Yt13Hpe5noXdoBrZQtez3JFAH7Gp7yWCm2By,0,0,92741860000
pnpbigYQGA5iihmGFd5hT131xb4S213qAjbS77fPsu6yt7E,0,140707081520514,0
pqhK5TbfGUQdhvvZtLf7UAQNFfDzRFYR73ude6fiUTneEvY,139393972,0,2547
rHwvQSMQ2rq3GbvPbBfkkywWtmKHK3SvdRFHBBqxqq3h89f,1582392598949,0,0
svSLEgHLZbrzzdus4qUAm1jrS46bezxfZ9gP4TbGAcFiJUc,13111201061,2309933613834199,0
qFA7akL8dVQ9j8Ybu7sPWHLd2FpT321XJCa8Rw1nVuvCdoV,0,279800138947858,127641400000
oVguE4sS74FBGTPaMiSCnHaKg4oAjQV8JcpVYRStRjcemPf,0,0,82060000
rnsAyi24CgBwshVBprnU42yFTq3zxKdEXrDrpQCP9D89da6,0,0,5376287468325
okjpiyA5KQV6vPJPxwFWyNgUAaN99dwK5MhGfjw2wNzkbjV,0,0,105800000
qoMuczQfAPwny8U8Uxrysc45FM3KZJG4kYUdEJziTZwMFzN,0,139678298502964,0
orW3gKVLKdhHUFCFbomwfa4z5kQMNgvSUs5wAZWo4WZznRR,0,0,2199050470000
sA52ixRmKD7hYTj3HB6BepKFe2yGDG5vB5VyqcNpsXnV1ke,0,0,281014830000
tUMDpVAsLn7XpSNRvKDB9ASWLpdS6zK4gQPaZuMXb5CkdsP,125996428555,0,13000000000000
tKx2hzeHaYykeqmHMJcF2Gbf5wgS6V3CiwsZ9VJSYkbmyaL,22029894513,0,132524360000
qmmNufxeWaAUqqs5k5ZwsenBmhm75jDRbsPrU5GBYgnrf5c,92160090401422,0,0
tyMznuFjfRQ1mpYmctCzTLZXT22v3Z8B29okhTLuuS5xbEa,158380000,0,0
r1pPZtP4uuMJtN5KQq2Wb4GU7QUAPU5BN9SjLZUTRFAK68u,0,139678356075817,0
svyHUre99xXMo6sZPaYWm4WJWBV8VYpFCYke1s7fEGK2hzn,45851387027,0,0
rXWzefdMvmGi8x2vupnM1YSFNZ6q6SGc3zmYKskbjLUsSnH,0,0,14556940916715
u3m9z8xCy7mYHwPfV61RhR1KrvBLPx6htnTent8BUzMxK3k,0,0,153592799640000
q4nRUmo8xkoMKaRd5xwZjbBnk629j5PTpxrKY1dUtA2JTUM,0,2232828346265756,0
pYAWp7QBG7PabCJev6MEhycCsY778eziFZbzMnLLTc9Dkgn,0,0,149658800000
oKEiq2AdVgHKSk2BCtM86n2LHizeKV8Fkf9yASvW55yUBYa,0,0,198051830000
pJ7h1yPeDdmzEkmtoyxJXVpmZBacexw8H3Z5368tWEFT5SF,0,0,2017002970000
tTmH1TEpqA8EBPxRV7a5qQzAKaQhgt4VhEnBxAmxQhRpKzb,147950000,0,0
rt8So9jMd5B6BzWw8W5bvwnoxnzEii8NASScz6yKeNpfNke,158400000,0,0
tjBPW985LSo2WEqnK5yfNSxneE93yWknET5dC3ovdJyXgyz,32065923532,0,0
orsXhaw2A8j3Cp7brNHXnBTDdzJz4a5mkGENS667HbSWRjw,0,0,22005500000
shEhpoyDYKi6UqWHvSHe3v83xHirBZmwPoEvqPhBt5jiJVA,0,0,2449692170000
sYnb1MCVqfMaMcan64h5tJvfe54fAFuEWk38hgRfXG4TPSx,0,0,1257244300000
seJHD1aFKzVmLBGEGJEFV2iZFscAaNNzgX2MqhTWbz3ApXA,55377799630,312441322428622,0
sUdCMjfTZZg61ULdVF8GFrUC5VXHnAbLfwQL1NjhxWxE8bY,0,1119739066275,148570000
sHj6ZqvoN2BGNHRpPP7jVjMkRHpmzMPXRCDLsWN53DCaem8,0,0,689303700000
omGkNTRCe2KgEHgLuhMssaxwyV7PvnLz7eUqDp1NNB6dVpF,0,419967441819006,0
pFy1FaBYgb1kHHwuvqMyLwiVe2cwY8DwAVFoAje3ws6sdZd,0,0,2006654560000
sLMTAGrR9hbAeehFwmdgPnopMDMGqYakoZ3r6bMNgkNyYsm,0,0,950577970000
tpGTxBuFhzQiNb6dg9UEumdAPUQ7cWtxZuxApHaJXRx1BhG,0,0,166550000
oufkd5WG2SrqTxCvWeWXQ4mKpQ4xJTuWxFyMWBH5PjC8nr7,0,0,2213313420000
sxg5uGQc1WxgwZhuY4egDEFHKqcZQTVTB1Z895LqhbrzuC4,0,471467279896239,0
rRPKvqRLSygqcm4E1Cm135Wr1Wz9pum8Jpr2KSDQ7u5BVrY,0,0,5083470527787
tHCgD9pmZTVdwrLT1pRpzd61bY4kHnm7BWD2Cya2ECWdbG7,0,0,2979485679513
rCsxzgD7F35kbTuWmRy92U8yvd1u4hpmu6iJppUWTsiXfQ1,0,0,371686180000
sBpgbesWP41YuHW6xsPVZyQkZtp5piTbvgiNfC5JydapbS3,184950000,0,0
r4yozByempQsm266S17TR6uMrDzYML87pkQ5ve3kCf5s8Gg,0,139678298502967,0
pUr9AJXwJXFqpcTsJf8x1QG9pFPYuNnv55BMELhXhxDWR68,0,0,43282112888
pQNBgdN9MXUSbfTqUCYHEeA5kpymiSaRqnz7zxkRGJEQv22,113587595657,6560776528365776,1798524590000
qWx5htCSxdeEhCGoHo4arHp8cMXGe2SXb2KgerQZvPJsbSW,10000000000,0,0
omAGXxVBfjNCLCqqoMJ1hBMzufXDzqnaG65dN6gjCyumDVU,0,0,1840467338994
pGHoz7vXs4LksBi5sjDphS8hw7w3N2oP9dCxzwDFfpS2SNq,252549527741,130284484947328,259677750000
tvXFCVSXcVVeg7d9Xk1LMP13M2dkdWGZEgacYQ8huc3BGGG,9456614480,1006001776656894,0
qcomPRNPVzg8q5fZzxbV7hQjnX6KjhiPbFckvUdNLxDm9rj,183280000,0,0
piR5iSM3xcuZ4oiMnXRkqyvM7UUs8RcB8UDYKDKxMV4AiTb,2680450000,0,0
rUKiR9FAeJYKitJNvHHskoSq5DseDGwfjNNpUuurgx8412L,0,0,19721560000
t6bpwS9gdm4ie8zQxxxwnk8FHBueNmwaEqZe22MjuvV4SMA,0,0,100000000
oa7ws7vskW5txMHGJWZAKazXeH2yRwxusMnQXMcJHHSnjsx,0,0,30713540000
qRpDNmnh5xJfUDsQhoQ3KhPUrRm8e77GNUB8JuDrrifWBUq,60446649148,0,0
r7D1aMuvYveTNuCh6h66RYVHgyTUkwPwrGVa52vH7zqgLSk,0,0,65208760000
rXd7j7mx1KK5evCxWhbGqDoDaHXn3pcgGoCeJxTPEEuxrjn,0,141502101265387,0
qhPEdhFWmQaKHRsJUQDhiEU2r4x7RVnFcpnBFGdveUy57fM,1511487705,138110791907740,1526330000
oa3aRfay5RrVahC7MdstFqa78bRb69GdrVzmER9dNESv3of,0,0,363575710000
rTxjpBs82FokFFmBWYnmBr9d9XZGdV2HmAMVpnd9debXWVM,0,140043000007101,0
r7xuhVSZBaP4Sp1DkULn7J5gpr3hoVRmoiZ9jcqdfn3juni,3829120000,0,0
th7CVh8C7MushyVDwYtgtbbE7KN4XzmZXcKDMuRkoEMRjy6,0,0,391498750000
sRtjMAU7XNXYwEgrxLApJPChcu6TNrJXhdcqfjQeUnjaAoF,0,0,100000000
sX3miBr7AUTYTTwH5Wu2upRoh4ZULx1SLSicFxSWVvLTanr,0,0,33804040000
tLdB5wTWYkTcensxwWsL3RdMeqBmCudq8FpVaqtFC2GUyUT,76234990000,286364555239236,0
sLBnZMupU5ebNFxh619UVUay3dsNUxr52VH4JZxGZgC9doP,0,0,88330000
qAAG6uH1pEtbL4LZ5iJgHMCRUvXASptG6Q1GcLPPGnaknxo,0,0,41046190000
