2329130-2,2022-07-24 11:59:54,2329130,0x9e7819dc402f34daf74bb6ea1dc44826c9f61d0a1ec244192bf64dbcf7832489,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,rbwjgzTELEkFoz5aKV6sBzaSvLCxb5j93nHUxS1k1H73HVB,0.0528239408,TRUE,LKSM
2329130-2,2022-07-24 11:59:54,2329130,0x9e7819dc402f34daf74bb6ea1dc44826c9f61d0a1ec244192bf64dbcf7832489,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,rbwjgzTELEkFoz5aKV6sBzaSvLCxb5j93nHUxS1k1H73HVB,0.4225915264,TRUE,KAR
2328928-3,2022-07-24 11:13:18,2328928,0x95b027a42d770742c9c59b4e7f65602c24f493e0e03f61f72406b19bd8a35de9,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,ri2G4z4pzpFGEtMXViiNJmUxVFtaAt9MJAXDrGjXVfb3mJt,0.2040914116,TRUE,taiKSM
2328925-2,2022-07-24 11:12:42,2328925,0xae558960b49914838a327c73a4fa30f120a16471d122be04b55e67d6a76dd272,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,ozior24uNyU8UJgJr6HM1fwU2hgdZQ73Z1gkWSMWSjpxv7W,1.218718292,TRUE,taiKSM
2328925-2,2022-07-24 11:12:42,2328925,0xae558960b49914838a327c73a4fa30f120a16471d122be04b55e67d6a76dd272,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,ozior24uNyU8UJgJr6HM1fwU2hgdZQ73Z1gkWSMWSjpxv7W,10.15598576,TRUE,LKSM
2328586-2,2022-07-24 9:49:18,2328586,0x40dc711808e0ed77d8aa33d33f4d33ee1fe3762c14c722ed59c4806d59cd73d3,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,u3fpc4ZLbouxMcNfURu759vZ8xYjhiLQnVAwg1u9G2t6eZU,1.902471155,TRUE,3USD
2328586-2,2022-07-24 9:49:18,2328586,0x40dc711808e0ed77d8aa33d33f4d33ee1fe3762c14c722ed59c4806d59cd73d3,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,u3fpc4ZLbouxMcNfURu759vZ8xYjhiLQnVAwg1u9G2t6eZU,34.23062162,TRUE,TAI
2328586-2,2022-07-24 9:49:18,2328586,0x40dc711808e0ed77d8aa33d33f4d33ee1fe3762c14c722ed59c4806d59cd73d3,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,u3fpc4ZLbouxMcNfURu759vZ8xYjhiLQnVAwg1u9G2t6eZU,0.1283648311,TRUE,taiKSM
2328586-2,2022-07-24 9:49:18,2328586,0x40dc711808e0ed77d8aa33d33f4d33ee1fe3762c14c722ed59c4806d59cd73d3,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,u3fpc4ZLbouxMcNfURu759vZ8xYjhiLQnVAwg1u9G2t6eZU,1.069706926,TRUE,LKSM
2327407-2,2022-07-24 5:12:18,2327407,0x9a8dc455dcc23e54d2fc80ffe729863ee3ee02a15185a7e2e94b60c691d28850,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,qccigP9z9difpvr3jgF2oUiwBN7BfqFvZ2RrkWps57f5hd5,0.1506203932,TRUE,3USD
