AccountId,Pool Balance,Incentive Share
5H6YjD6UXkL1odHMrQa23Rqo9CQVfxM3JYnyZ7rubokG9yxS,0,722411787184
5EZu48v5LnTocdpBcYXUaQ7ju34ZnxTKiswriHgnTmzVVoB8,0,76736765032
5CqNha6s5veYUhM1hG2y4uTD53bDfxBobvgaPBPRmxQ8n7y6,0,23071069441
5HmgxDrKNSbXQRK4gvNao74zVu3FC4wL86FBnuaWAQ4tvtQM,0,409384918179
5DWpX5RdYBwstMoMFdtrLhjVDfKhQGbhVACG43wBVjnoC2uT,0,110124519760
5DvmF2mPdbrrRRLds4LM68h3pbNGo4XyeNXJPVUeCcxSL2Q5,446511348,0
5DD4YwLvPBeC4vCeDHcEH1zKKwbu1CqBBfC3wa5QRRiknUq6,0,22285829502
5Ft6ENtYp95D6pn2o8Ex74u4p8ppMuS6r9LeZMUWKXZqGKiP,0,11136355854
5H5q26BECoANiskfRVLWR3cnZx7vSa6ZoHsJSdD9BCgR9jDN,0,262977559665
5DhDv5XdcpH1i7jY44JGXrQ762CfSBqgPd37AK5k7Ftr8AEL,0,11664368250215
5CwRhBKmEyhLR9L9uhQFeBnkCaAUTXXZdJxjXfCbVdH32djh,827091145542,0
5CicWVKyxmDngMwewaEffQsoVJQTo78px4cecfCS9FwxUBm9,2170447484,429983068120
5CkVDwLtm5DmJfg6HbX6vFpTdJBniyHB6f59Vxx8U6ULKwMz,0,10000000000
5CJ81rSAiPMwVBhUNVF3tvFmQizp6z11snJd4cA8ksShwZd1,0,201079942226
5GBo9tzSrigJXxboRRW7obT3KXr2cJWEZwzEryGCsqA6KqeM,177503260723,34186477455223
5Fxny14sMqWJx1zuqa2S9NBPjzS6VP7Xm4uJk1169CG615gv,0,13836225088
5ChV2NefDReFKY6W2bCbaLpNafqwpc4FQwDdSoGYDVRKwWkb,1386252045,0
5GRM4r9aHBathkY786sJU6Qwj8biUVAPrnWNiJ32bk48K144,279356018,43601366738
5HRNDvvtSsdFgD4Me1LCcdXgdtNcGC8ZdV6pP2xxme6MEWDx,0,50286314957
5DvxwWFxUBXinc5y97szTUAKA24HkrozmbtCjT8rkqoKEQpa,0,10024808036
5EL4BhAQpgrVHSKpuqndqJCVJGS4fnP3KnXwc94nLGzubYAc,0,102745388319
5DtU9gN9ZErimLFvPgfHAzLAAro9Wp4mQhPFsJjxLajGivJC,0,10660076544
5GKWT9HxmFPiBKyw93F21qYxGCbbRXXFpvDKRBsxyhdTzpj7,0,224964350587
5FP3wjUPBFfYMvGfn4JKkYJK7FrJZBGQDrPyjaALoRPT34Sp,0,120680921707
5HGchGXpgUDZw7sX9N3tVnb39zMvU2TJaS1oSHhCqjtKjgCH,471306088,75330209154
5CngPaqWCYb8mDtFKgRqcAQEsYbcqNEbV4WyAuxFuh82Wo5d,0,14128235405
5EJFQRvLCLL3EHThmb9RZkTDfPiNRC9A8MRrbFvdaPdSA7V9,0,563425478407
5CZb25hkpFr75rHRV24fASe8HztFrBSCvkQNUkiNfEGcwfvV,0,192280165372
5CiMBMj2ndrQYKjnu94VzKjx8y9F1YKUnrNAVqxpiF6m5Wga,0,27634057791
5Gj92ct2p7q452E14Soxqcg6pxuEzeJjpfByfMrV8UP9Lg6p,0,973979397107
5EUytMuz4oFf1xoMoBrdJ9UhcjbXAxyL3KDq26xihk39yHKg,2184113659,0
5HeXq63icVSggCUe6j3XUStTiGb31eDZFFKjheTko5GqeFgr,0,13399903411
5HmhTNPZZFKFxyd7GWEZD5JKmBCso5GGX1dNVKVfw5WjAqFD,0,3617649327279
5GgWAVbHhiquDVAFusdr5syfpzSU7HcRiJ18v1xP1i1zzJuf,0,821271160353
5GGwAwQnTe7gPbW2GeFjrLYHowSms4yUCSUfFkTqiu8mWGe9,0,75643882609
5DQ1Mt4Gb8eiXDjwjnQrZq2T3ghcndvdaMxa3zJ1KdWfpoSh,0,1000000255831
5FezLhm2N2zCMT6rmuzYRQrkjThrzR2gvhomkW9RhZ9yDvr2,0,141471325412
5DcXGPJcbN2vC55zstGh6ZXRR5zJGD2cADhoY9QzNd8Abh79,0,91178503618
5DnyS2Cbkbgs96KPcvdah6PHMghZ5zL9JjYF5YU9JJb8A8LY,0,3326614044552
5H3md7x3HtZjDt9vbcvwqGnVTWnoErrTVpzQin2jNeri7aJC,0,1242680380346
5GnEdqDVWkGayiPjdiAmQD6j8NQXFSfZcTpyw3NnbnVGCrNL,0,10025665703
5E1v8zZos2cghEdfUX4QdLyhHDVPe65XCc1fVaTU8EQzXFVZ,9082826572,0
5ELJk8ocd9irrEJRzNzEbSzHAc6zEJGNW5PaFotPSzxFPkhz,0,229585167471
5GerNMKhXQbUJ7CnBE2QMnTftxLEFb8BZ6Rs1vXe6EDDAyQk,0,62156591913
5DHXS7rwyadq2K85oLEa9WppTGkH21XcgoZtgtNUxPXvD9Tz,0,32817664080783
5C5UfFJBdABBQfkLXHskofR5NzEG79n7t8dZfbM67HgeFvA2,0,10030456624
5Cd1K9UM2vGkqpBeTqinwXiSXhdZNexe6qrzRZsqLK8RssE1,0,23225589525358
5GgvWoTKyrU8czUygX8wxv8CHhk4n7s2gPESNTES9BuyykY5,0,99176454859
5EcdGUHdTn926C2toHFGheMMc3Tr44WmjW5P1qvnutReLiZb,0,4148986069031
5HGRWqG1kwRQDZoBk5JixenZhke7vsD4HwWec55C6rbrpKAG,0,100713405618
5CzKnbNBAyYWFYFcNkPbJBFyEGUK4hTzarBEk18ws8E3q5ps,0,14962530947
5HRRU6LUDYUowbneh4iH6X3iVThRBpKTRCYLhYWbvxsxrwxT,0,41287418116
5GnDbMjNTe3jKiQS6uPqL43Vu6CM5VzFaRxTm42mCQ4Vh8n8,0,40169651988
5DZnF6gRxKkw1enwefBa8HUrYtLrD1G9fkrburK84GnunM7E,1559298820,0
5EFUhRv12oK8mfKwER6GUp7WUXvUGdBdqkuhkLgnTVFArScQ,0,1005953066455
5G4UwKvEWgb4SnrD2w8VcbH2d5yqyjLV5cqaLQNAUUKyL2DW,0,358846012917
5Cg2v9MHU8ZvqBNobjx9TQiGaRx6W5e9B1uNp9yqF4SdUm6B,2287750976,609617893162
5GSQjwf3pJ8vG9QtbQd8sf9U4G77VaUxwFfAPgpzwDnQiF9U,1663835689713,0
5D4THRZ8jRmKFe6QPbtxQoLiV55nrEyPN136jdixtf6aFgqR,0,615923560811452
5HmziYKdmuSwdCLrsAnhmUDZMpvXvD8if8HNSKBHMEGr83ae,0,54935984423
5DWfZwYL4jteGqfvm6vQmhkzTqNXnCk6A8PSA5zHdc8u3kfD,0,15736279957
5G25enZWhmi381QdG2UZaBft28XHY9UHQASwPNHdCrXKeVWZ,0,37877021385
5HRQkYGZ6jjKseWF8bUjmJh5HWQN28HuBQ9MmXHs6ihzoPyp,0,37586957144
5DCfqGBg9ujzp7b9oQhprVGHcVesHswuDWGwimFSNWobLVnD,0,3952412874585
5HnBagircVsjZbZKBqvo6Eq4GNovrBbFnsG4zUj33wo2jy1x,0,226439371482
5GBQGsAApzCKMGuMonJ9Fv186P2ZEoJX193qCQy9Un4jVNBM,0,77895639800
